Unnamed: 0,Unnamed: 0.1,Country,Total Cases,New Cases (+),Total Deaths,New Deaths (+),Total Recovered,Active Cases,Serious Critical,Total Cases/1M pop,Total Deaths/1M pop,Total Tests,Total Tests/1M pop,Date & Time
0.0,63.0,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 00:58:18.013389
63.0,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 00:58:18.013389
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:04:27.267094
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:09:31.910915
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:14:36.356913
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:19:40.873966
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:24:44.773985
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:29:48.924870
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:34:53.046987
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:39:57.245044
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:45:01.224374
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:50:05.334452
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 01:55:09.724467
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 02:00:13.762728
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 02:05:17.933671
,,Armenia,736,,7,,43,686,30,248,2,"3,994","1,348",2020-04-04 02:10:21.490892
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:15:25.654397
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:20:29.781667
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:25:33.961495
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:30:38.021814
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:35:42.166126
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:40:46.240392
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:45:50.338725
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:50:54.535026
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 02:55:58.704356
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:01:02.862380
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:06:06.499314
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:11:10.980734
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:16:15.187790
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:21:19.365517
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:26:23.610950
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:31:27.856370
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:36:32.110722
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:41:36.371017
,,Armenia,770,34.0,7,,43,720,30,260,2,"3,994","1,348",2020-04-04 03:46:40.544393
