Unnamed: 0,Unnamed: 0.1,Country,Total Cases,New Cases (+),Total Deaths,New Deaths (+),Total Recovered,Active Cases,Serious Critical,Total Cases/1M pop,Total Deaths/1M pop,Total Tests,Total Tests/1M pop,Date & Time
0.0,189.0,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 00:58:18.013389
189.0,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 00:58:18.013389
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:04:27.267094
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:09:31.910915
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:14:36.356913
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:19:40.873966
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:24:44.773985
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:29:48.924870
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:34:53.046987
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:39:57.245044
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:45:01.224374
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:50:05.334452
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 01:55:09.724467
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:00:13.762728
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:05:17.933671
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:10:21.490892
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:15:25.654397
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:20:29.781667
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:25:33.961495
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:30:38.021814
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:35:42.166126
,,Nepal,6,,,,1,5,,0.2,,"1,185",41,2020-04-04 02:40:46.240392
,,Nepal,9,3.0,,,1,8,,0.3,,"1,185",41,2020-04-04 02:45:50.338725
